,year,country,word,frequency,count,freq_prop_headlines,word_len,freq_rank,hfreq_rank,word_type
17020,2013,South Africa,community,0.0,402,0.0,9,132.0,132.0,NOUN
17021,2014,South Africa,community,3.0,400,0.0075,9,132.0,132.0,NOUN
17022,2015,South Africa,community,3.0,580,0.005172413793103448,9,132.0,132.0,NOUN
17023,2016,South Africa,community,2.0,1010,0.0019801980198019802,9,132.0,132.0,NOUN
17024,2017,South Africa,community,6.0,2320,0.002586206896551724,9,132.0,132.0,NOUN
17025,2018,South Africa,community,8.0,3204,0.0024968789013732834,9,132.0,132.0,NOUN
17026,2019,South Africa,community,16.0,3582,0.00446677833612507,9,132.0,132.0,NOUN
17027,2020,South Africa,community,24.0,3882,0.0061823802163833074,9,132.0,132.0,NOUN
17028,2021,South Africa,community,12.0,2553,0.004700352526439483,9,132.0,132.0,NOUN
18349,2005,South Africa,farm,0.0,1,0.0,4,134.0,134.0,NOUN
18350,2006,South Africa,farm,0.0,1,0.0,4,134.0,134.0,NOUN
18351,2009,South Africa,farm,0.0,1,0.0,4,134.0,134.0,NOUN
18352,2010,South Africa,farm,0.0,64,0.0,4,134.0,134.0,NOUN
18353,2011,South Africa,farm,0.0,239,0.0,4,134.0,134.0,NOUN
18354,2012,South Africa,farm,0.0,355,0.0,4,134.0,134.0,NOUN
18355,2013,South Africa,farm,1.0,402,0.0024875621890547263,4,134.0,134.0,NOUN
18356,2014,South Africa,farm,3.0,400,0.0075,4,134.0,134.0,NOUN
18357,2015,South Africa,farm,2.0,580,0.0034482758620689655,4,134.0,134.0,NOUN
18358,2016,South Africa,farm,0.0,1010,0.0,4,134.0,134.0,NOUN
18359,2017,South Africa,farm,6.0,2320,0.002586206896551724,4,134.0,134.0,NOUN
18360,2018,South Africa,farm,8.0,3204,0.0024968789013732834,4,134.0,134.0,NOUN
18361,2019,South Africa,farm,17.0,3582,0.004745951982132886,4,134.0,134.0,NOUN
18362,2020,South Africa,farm,26.0,3882,0.006697578567748583,4,134.0,134.0,NOUN
18363,2021,South Africa,farm,12.0,2553,0.004700352526439483,4,134.0,134.0,NOUN
18919,2005,South Africa,gender,0.0,1,0.0,6,135.0,135.0,NOUN
18920,2006,South Africa,gender,0.0,1,0.0,6,135.0,135.0,NOUN
18921,2009,South Africa,gender,0.0,1,0.0,6,135.0,135.0,NOUN
18922,2010,South Africa,gender,0.0,64,0.0,6,135.0,135.0,NOUN
18923,2011,South Africa,gender,0.0,239,0.0,6,135.0,135.0,NOUN
18924,2012,South Africa,gender,1.0,355,0.0028169014084507044,6,135.0,135.0,NOUN
18925,2013,South Africa,gender,0.0,402,0.0,6,135.0,135.0,NOUN
18926,2014,South Africa,gender,1.0,400,0.0025,6,135.0,135.0,NOUN
18927,2015,South Africa,gender,0.0,580,0.0,6,135.0,135.0,NOUN
18928,2016,South Africa,gender,3.0,1010,0.0029702970297029703,6,135.0,135.0,NOUN
18929,2017,South Africa,gender,7.0,2320,0.003017241379310345,6,135.0,135.0,NOUN
18930,2018,South Africa,gender,14.0,3204,0.004369538077403246,6,135.0,135.0,NOUN
18931,2019,South Africa,gender,21.0,3582,0.005862646566164154,6,135.0,135.0,NOUN
18932,2020,South Africa,gender,13.0,3882,0.0033487892838742917,6,135.0,135.0,NOUN
18933,2021,South Africa,gender,12.0,2553,0.004700352526439483,6,135.0,135.0,NOUN
19594,2005,South Africa,history,0.0,1,0.0,7,136.0,136.0,NOUN
19595,2006,South Africa,history,0.0,1,0.0,7,136.0,136.0,NOUN
19596,2009,South Africa,history,0.0,1,0.0,7,136.0,136.0,NOUN
19597,2010,South Africa,history,0.0,64,0.0,7,136.0,136.0,NOUN
19598,2011,South Africa,history,0.0,239,0.0,7,136.0,136.0,NOUN
19599,2012,South Africa,history,1.0,355,0.0028169014084507044,7,136.0,136.0,NOUN
19600,2013,South Africa,history,2.0,402,0.004975124378109453,7,136.0,136.0,NOUN
19601,2014,South Africa,history,2.0,400,0.005,7,136.0,136.0,NOUN
19602,2015,South Africa,history,1.0,580,0.0017241379310344827,7,136.0,136.0,NOUN
19603,2016,South Africa,history,3.0,1010,0.0029702970297029703,7,136.0,136.0,NOUN
19604,2017,South Africa,history,5.0,2320,0.0021551724137931034,7,136.0,136.0,NOUN
19605,2018,South Africa,history,8.0,3204,0.0024968789013732834,7,136.0,136.0,NOUN
19606,2019,South Africa,history,18.0,3582,0.005025125628140704,7,136.0,136.0,NOUN
19607,2020,South Africa,history,8.0,3882,0.0020607934054611026,7,136.0,136.0,NOUN
19608,2021,South Africa,history,12.0,2553,0.004700352526439483,7,136.0,136.0,NOUN
22294,2005,South Africa,newborn,0.0,1,0.0,7,137.0,137.0,ADJ
22295,2006,South Africa,newborn,0.0,1,0.0,7,137.0,137.0,ADJ
22296,2009,South Africa,newborn,0.0,1,0.0,7,137.0,137.0,ADJ
22297,2010,South Africa,newborn,0.0,64,0.0,7,137.0,137.0,ADJ
22298,2011,South Africa,newborn,0.0,239,0.0,7,137.0,137.0,ADJ
22299,2012,South Africa,newborn,0.0,355,0.0,7,137.0,137.0,ADJ
22300,2013,South Africa,newborn,0.0,402,0.0,7,137.0,137.0,ADJ
22301,2014,South Africa,newborn,0.0,400,0.0,7,137.0,137.0,ADJ
22302,2015,South Africa,newborn,0.0,580,0.0,7,137.0,137.0,ADJ
22303,2016,South Africa,newborn,0.0,1010,0.0,7,137.0,137.0,ADJ
22304,2017,South Africa,newborn,1.0,2320,0.0004310344827586207,7,137.0,137.0,ADJ
22305,2018,South Africa,newborn,3.0,3204,0.0009363295880149813,7,137.0,137.0,ADJ
22306,2019,South Africa,newborn,13.0,3582,0.0036292573981016193,7,137.0,137.0,ADJ
22307,2020,South Africa,newborn,10.0,3882,0.002575991756826378,7,137.0,137.0,ADJ
22308,2021,South Africa,newborn,12.0,2553,0.004700352526439483,7,137.0,137.0,ADJ
24994,2005,South Africa,slam,0.0,1,0.0,4,140.0,140.0,VERB
24995,2006,South Africa,slam,0.0,1,0.0,4,140.0,140.0,VERB
24996,2009,South Africa,slam,0.0,1,0.0,4,140.0,140.0,VERB
24997,2010,South Africa,slam,0.0,64,0.0,4,140.0,140.0,VERB
24998,2011,South Africa,slam,0.0,239,0.0,4,140.0,140.0,VERB
24999,2012,South Africa,slam,1.0,355,0.0028169014084507044,4,140.0,140.0,VERB
25000,2013,South Africa,slam,1.0,402,0.0024875621890547263,4,140.0,140.0,VERB
25001,2014,South Africa,slam,2.0,400,0.005,4,140.0,140.0,VERB
25002,2015,South Africa,slam,0.0,580,0.0,4,140.0,140.0,VERB
25003,2016,South Africa,slam,3.0,1010,0.0029702970297029703,4,140.0,140.0,VERB
25004,2017,South Africa,slam,8.0,2320,0.0034482758620689655,4,140.0,140.0,VERB
25005,2018,South Africa,slam,11.0,3204,0.003433208489388265,4,140.0,140.0,VERB
25006,2019,South Africa,slam,24.0,3582,0.006700167504187605,4,140.0,140.0,VERB
25007,2020,South Africa,slam,22.0,3882,0.005667181865018032,4,140.0,140.0,VERB
25008,2021,South Africa,slam,12.0,2553,0.004700352526439483,4,140.0,140.0,VERB
25639,2005,South Africa,support,0.0,1,0.0,7,141.0,141.0,NOUN
25640,2006,South Africa,support,0.0,1,0.0,7,141.0,141.0,NOUN
25641,2009,South Africa,support,0.0,1,0.0,7,141.0,141.0,NOUN
25642,2010,South Africa,support,0.0,64,0.0,7,141.0,141.0,NOUN
25643,2011,South Africa,support,0.0,239,0.0,7,141.0,141.0,NOUN
25644,2012,South Africa,support,1.0,355,0.0028169014084507044,7,141.0,141.0,NOUN
25645,2013,South Africa,support,0.0,402,0.0,7,141.0,141.0,NOUN
25646,2014,South Africa,support,1.0,400,0.0025,7,141.0,141.0,NOUN
25647,2015,South Africa,support,1.0,580,0.0017241379310344827,7,141.0,141.0,NOUN
25648,2016,South Africa,support,3.0,1010,0.0029702970297029703,7,141.0,141.0,NOUN
25649,2017,South Africa,support,11.0,2320,0.0047413793103448275,7,141.0,141.0,NOUN
25650,2018,South Africa,support,16.0,3204,0.004993757802746567,7,141.0,141.0,NOUN
25651,2019,South Africa,support,16.0,3582,0.00446677833612507,7,141.0,141.0,NOUN
25652,2020,South Africa,support,18.0,3882,0.00463678516228748,7,141.0,141.0,NOUN
25653,2021,South Africa,support,12.0,2553,0.004700352526439483,7,141.0,141.0,NOUN
15124,2005,South Africa,appoint,0.0,1,0.0,7,142.0,142.0,X
15125,2006,South Africa,appoint,0.0,1,0.0,7,142.0,142.0,X
15126,2009,South Africa,appoint,0.0,1,0.0,7,142.0,142.0,X
15127,2010,South Africa,appoint,0.0,64,0.0,7,142.0,142.0,X
15128,2011,South Africa,appoint,0.0,239,0.0,7,142.0,142.0,X
15129,2012,South Africa,appoint,0.0,355,0.0,7,142.0,142.0,X
15130,2013,South Africa,appoint,2.0,402,0.004975124378109453,7,142.0,142.0,X
15131,2014,South Africa,appoint,1.0,400,0.0025,7,142.0,142.0,X
15132,2015,South Africa,appoint,2.0,580,0.0034482758620689655,7,142.0,142.0,X
15133,2016,South Africa,appoint,3.0,1010,0.0029702970297029703,7,142.0,142.0,X
15134,2017,South Africa,appoint,7.0,2320,0.003017241379310345,7,142.0,142.0,X
15135,2018,South Africa,appoint,8.0,3204,0.0024968789013732834,7,142.0,142.0,X
15136,2019,South Africa,appoint,8.0,3582,0.002233389168062535,7,142.0,142.0,X
15137,2020,South Africa,appoint,11.0,3882,0.002833590932509016,7,142.0,142.0,X
15138,2021,South Africa,appoint,11.0,2553,0.004308656482569526,7,142.0,142.0,X
16174,2005,South Africa,bully,0.0,1,0.0,5,144.0,144.0,ADV
16175,2006,South Africa,bully,0.0,1,0.0,5,144.0,144.0,ADV
16176,2009,South Africa,bully,0.0,1,0.0,5,144.0,144.0,ADV
16177,2010,South Africa,bully,0.0,64,0.0,5,144.0,144.0,ADV
16178,2011,South Africa,bully,1.0,239,0.0041841004184100415,5,144.0,144.0,ADV
16179,2012,South Africa,bully,0.0,355,0.0,5,144.0,144.0,ADV
16180,2013,South Africa,bully,0.0,402,0.0,5,144.0,144.0,ADV
16181,2014,South Africa,bully,2.0,400,0.005,5,144.0,144.0,ADV
16182,2015,South Africa,bully,1.0,580,0.0017241379310344827,5,144.0,144.0,ADV
16183,2016,South Africa,bully,0.0,1010,0.0,5,144.0,144.0,ADV
16184,2017,South Africa,bully,3.0,2320,0.001293103448275862,5,144.0,144.0,ADV
16185,2018,South Africa,bully,5.0,3204,0.001560549313358302,5,144.0,144.0,ADV
16186,2019,South Africa,bully,9.0,3582,0.002512562814070352,5,144.0,144.0,ADV
16187,2020,South Africa,bully,3.0,3882,0.0007727975270479134,5,144.0,144.0,ADV
16188,2021,South Africa,bully,11.0,2553,0.004308656482569526,5,144.0,144.0,ADV
18049,2005,South Africa,empower,0.0,1,0.0,7,146.0,146.0,VERB
18050,2006,South Africa,empower,0.0,1,0.0,7,146.0,146.0,VERB
18051,2009,South Africa,empower,0.0,1,0.0,7,146.0,146.0,VERB
18052,2010,South Africa,empower,0.0,64,0.0,7,146.0,146.0,VERB
18053,2011,South Africa,empower,0.0,239,0.0,7,146.0,146.0,VERB
18054,2012,South Africa,empower,2.0,355,0.005633802816901409,7,146.0,146.0,VERB
18055,2013,South Africa,empower,0.0,402,0.0,7,146.0,146.0,VERB
18056,2014,South Africa,empower,0.0,400,0.0,7,146.0,146.0,VERB
18057,2015,South Africa,empower,2.0,580,0.0034482758620689655,7,146.0,146.0,VERB
18058,2016,South Africa,empower,1.0,1010,0.0009900990099009901,7,146.0,146.0,VERB
18059,2017,South Africa,empower,7.0,2320,0.003017241379310345,7,146.0,146.0,VERB
18060,2018,South Africa,empower,15.0,3204,0.0046816479400749065,7,146.0,146.0,VERB
18061,2019,South Africa,empower,15.0,3582,0.0041876046901172526,7,146.0,146.0,VERB
18062,2020,South Africa,empower,16.0,3882,0.004121586810922205,7,146.0,146.0,VERB
18063,2021,South Africa,empower,11.0,2553,0.004308656482569526,7,146.0,146.0,VERB
18814,2005,South Africa,future,0.0,1,0.0,6,148.0,148.0,ADJ
18815,2006,South Africa,future,0.0,1,0.0,6,148.0,148.0,ADJ
18816,2009,South Africa,future,0.0,1,0.0,6,148.0,148.0,ADJ
18817,2010,South Africa,future,0.0,64,0.0,6,148.0,148.0,ADJ
18818,2011,South Africa,future,1.0,239,0.0041841004184100415,6,148.0,148.0,ADJ
18819,2012,South Africa,future,0.0,355,0.0,6,148.0,148.0,ADJ
18820,2013,South Africa,future,0.0,402,0.0,6,148.0,148.0,ADJ
18821,2014,South Africa,future,0.0,400,0.0,6,148.0,148.0,ADJ
18822,2015,South Africa,future,0.0,580,0.0,6,148.0,148.0,ADJ
18823,2016,South Africa,future,0.0,1010,0.0,6,148.0,148.0,ADJ
18824,2017,South Africa,future,3.0,2320,0.001293103448275862,6,148.0,148.0,ADJ
18825,2018,South Africa,future,9.0,3204,0.0028089887640449437,6,148.0,148.0,ADJ
18826,2019,South Africa,future,7.0,3582,0.001954215522054718,6,148.0,148.0,ADJ
18827,2020,South Africa,future,6.0,3882,0.0015455950540958269,6,148.0,148.0,ADJ
18828,2021,South Africa,future,11.0,2553,0.004308656482569526,6,148.0,148.0,ADJ
20029,2005,South Africa,injure,0.0,1,0.0,6,149.0,149.0,VERB
20030,2006,South Africa,injure,0.0,1,0.0,6,149.0,149.0,VERB
20031,2009,South Africa,injure,0.0,1,0.0,6,149.0,149.0,VERB
20032,2010,South Africa,injure,0.0,64,0.0,6,149.0,149.0,VERB
20033,2011,South Africa,injure,0.0,239,0.0,6,149.0,149.0,VERB
20034,2012,South Africa,injure,2.0,355,0.005633802816901409,6,149.0,149.0,VERB
20035,2013,South Africa,injure,3.0,402,0.007462686567164179,6,149.0,149.0,VERB
20036,2014,South Africa,injure,0.0,400,0.0,6,149.0,149.0,VERB
20037,2015,South Africa,injure,3.0,580,0.005172413793103448,6,149.0,149.0,VERB
20038,2016,South Africa,injure,8.0,1010,0.007920792079207921,6,149.0,149.0,VERB
20039,2017,South Africa,injure,10.0,2320,0.004310344827586207,6,149.0,149.0,VERB
20040,2018,South Africa,injure,12.0,3204,0.003745318352059925,6,149.0,149.0,VERB
20041,2019,South Africa,injure,17.0,3582,0.004745951982132886,6,149.0,149.0,VERB
20042,2020,South Africa,injure,17.0,3882,0.004379185986604843,6,149.0,149.0,VERB
20043,2021,South Africa,injure,11.0,2553,0.004308656482569526,6,149.0,149.0,VERB
21229,2005,South Africa,little,0.0,1,0.0,6,151.0,151.0,ADJ
21230,2006,South Africa,little,0.0,1,0.0,6,151.0,151.0,ADJ
21231,2009,South Africa,little,0.0,1,0.0,6,151.0,151.0,ADJ
21232,2010,South Africa,little,0.0,64,0.0,6,151.0,151.0,ADJ
21233,2011,South Africa,little,3.0,239,0.012552301255230125,6,151.0,151.0,ADJ
21234,2012,South Africa,little,0.0,355,0.0,6,151.0,151.0,ADJ
21235,2013,South Africa,little,1.0,402,0.0024875621890547263,6,151.0,151.0,ADJ
21236,2014,South Africa,little,2.0,400,0.005,6,151.0,151.0,ADJ
21237,2015,South Africa,little,2.0,580,0.0034482758620689655,6,151.0,151.0,ADJ
21238,2016,South Africa,little,4.0,1010,0.0039603960396039604,6,151.0,151.0,ADJ
21239,2017,South Africa,little,15.0,2320,0.00646551724137931,6,151.0,151.0,ADJ
21240,2018,South Africa,little,16.0,3204,0.004993757802746567,6,151.0,151.0,ADJ
21241,2019,South Africa,little,16.0,3582,0.00446677833612507,6,151.0,151.0,ADJ
21242,2020,South Africa,little,11.0,3882,0.002833590932509016,6,151.0,151.0,ADJ
21243,2021,South Africa,little,11.0,2553,0.004308656482569526,6,151.0,151.0,ADJ
23659,2005,South Africa,rapist,0.0,1,0.0,6,153.0,153.0,NOUN
23660,2006,South Africa,rapist,0.0,1,0.0,6,153.0,153.0,NOUN
23661,2009,South Africa,rapist,0.0,1,0.0,6,153.0,153.0,NOUN
23662,2010,South Africa,rapist,0.0,64,0.0,6,153.0,153.0,NOUN
23663,2011,South Africa,rapist,1.0,239,0.0041841004184100415,6,153.0,153.0,NOUN
23664,2012,South Africa,rapist,0.0,355,0.0,6,153.0,153.0,NOUN
23665,2013,South Africa,rapist,0.0,402,0.0,6,153.0,153.0,NOUN
23666,2014,South Africa,rapist,0.0,400,0.0,6,153.0,153.0,NOUN
23667,2015,South Africa,rapist,1.0,580,0.0017241379310344827,6,153.0,153.0,NOUN
23668,2016,South Africa,rapist,3.0,1010,0.0029702970297029703,6,153.0,153.0,NOUN
23669,2017,South Africa,rapist,8.0,2320,0.0034482758620689655,6,153.0,153.0,NOUN
23670,2018,South Africa,rapist,11.0,3204,0.003433208489388265,6,153.0,153.0,NOUN
23671,2019,South Africa,rapist,15.0,3582,0.0041876046901172526,6,153.0,153.0,NOUN
23672,2020,South Africa,rapist,13.0,3882,0.0033487892838742917,6,153.0,153.0,NOUN
23673,2021,South Africa,rapist,11.0,2553,0.004308656482569526,6,153.0,153.0,NOUN
26389,2005,South Africa,trial,0.0,1,0.0,5,158.0,158.0,NOUN
26390,2006,South Africa,trial,0.0,1,0.0,5,158.0,158.0,NOUN
26391,2009,South Africa,trial,0.0,1,0.0,5,158.0,158.0,NOUN
26392,2010,South Africa,trial,0.0,64,0.0,5,158.0,158.0,NOUN
26393,2011,South Africa,trial,0.0,239,0.0,5,158.0,158.0,NOUN
26394,2012,South Africa,trial,2.0,355,0.005633802816901409,5,158.0,158.0,NOUN
26395,2013,South Africa,trial,0.0,402,0.0,5,158.0,158.0,NOUN
26396,2014,South Africa,trial,3.0,400,0.0075,5,158.0,158.0,NOUN
26397,2015,South Africa,trial,3.0,580,0.005172413793103448,5,158.0,158.0,NOUN
26398,2016,South Africa,trial,4.0,1010,0.0039603960396039604,5,158.0,158.0,NOUN
26399,2017,South Africa,trial,10.0,2320,0.004310344827586207,5,158.0,158.0,NOUN
26400,2018,South Africa,trial,18.0,3204,0.0056179775280898875,5,158.0,158.0,NOUN
26401,2019,South Africa,trial,20.0,3582,0.005583472920156337,5,158.0,158.0,NOUN
26402,2020,South Africa,trial,12.0,3882,0.0030911901081916537,5,158.0,158.0,NOUN
26403,2021,South Africa,trial,11.0,2553,0.004308656482569526,5,158.0,158.0,NOUN
14779,2005,South Africa,age,0.0,1,0.0,3,162.0,162.0,NOUN
14780,2006,South Africa,age,0.0,1,0.0,3,162.0,162.0,NOUN
14781,2009,South Africa,age,0.0,1,0.0,3,162.0,162.0,NOUN
14782,2010,South Africa,age,0.0,64,0.0,3,162.0,162.0,NOUN
14783,2011,South Africa,age,1.0,239,0.0041841004184100415,3,162.0,162.0,NOUN
14784,2012,South Africa,age,0.0,355,0.0,3,162.0,162.0,NOUN
14785,2013,South Africa,age,0.0,402,0.0,3,162.0,162.0,NOUN
14786,2014,South Africa,age,1.0,400,0.0025,3,162.0,162.0,NOUN
14787,2015,South Africa,age,3.0,580,0.005172413793103448,3,162.0,162.0,NOUN
14788,2016,South Africa,age,3.0,1010,0.0029702970297029703,3,162.0,162.0,NOUN
14789,2017,South Africa,age,9.0,2320,0.003879310344827586,3,162.0,162.0,NOUN
14790,2018,South Africa,age,5.0,3204,0.001560549313358302,3,162.0,162.0,NOUN
14791,2019,South Africa,age,4.0,3582,0.0011166945840312675,3,162.0,162.0,NOUN
14792,2020,South Africa,age,9.0,3882,0.00231839258114374,3,162.0,162.0,NOUN
14793,2021,South Africa,age,10.0,2553,0.0039169604386995694,3,162.0,162.0,NOUN
14929,2005,South Africa,allow,0.0,1,0.0,5,163.0,163.0,VERB
14930,2006,South Africa,allow,0.0,1,0.0,5,163.0,163.0,VERB
14931,2009,South Africa,allow,0.0,1,0.0,5,163.0,163.0,VERB
14932,2010,South Africa,allow,0.0,64,0.0,5,163.0,163.0,VERB
14933,2011,South Africa,allow,0.0,239,0.0,5,163.0,163.0,VERB
14934,2012,South Africa,allow,0.0,355,0.0,5,163.0,163.0,VERB
14935,2013,South Africa,allow,0.0,402,0.0,5,163.0,163.0,VERB
14936,2014,South Africa,allow,0.0,400,0.0,5,163.0,163.0,VERB
14937,2015,South Africa,allow,0.0,580,0.0,5,163.0,163.0,VERB
14938,2016,South Africa,allow,0.0,1010,0.0,5,163.0,163.0,VERB
14939,2017,South Africa,allow,2.0,2320,0.0008620689655172414,5,163.0,163.0,VERB
14940,2018,South Africa,allow,9.0,3204,0.0028089887640449437,5,163.0,163.0,VERB
14941,2019,South Africa,allow,9.0,3582,0.002512562814070352,5,163.0,163.0,VERB
14942,2020,South Africa,allow,6.0,3882,0.0015455950540958269,5,163.0,163.0,VERB
14943,2021,South Africa,allow,10.0,2553,0.0039169604386995694,5,163.0,163.0,VERB
15949,2005,South Africa,boss,0.0,1,0.0,4,164.0,164.0,NOUN
15950,2006,South Africa,boss,0.0,1,0.0,4,164.0,164.0,NOUN
15951,2009,South Africa,boss,0.0,1,0.0,4,164.0,164.0,NOUN
15952,2010,South Africa,boss,0.0,64,0.0,4,164.0,164.0,NOUN
15953,2011,South Africa,boss,0.0,239,0.0,4,164.0,164.0,NOUN
15954,2012,South Africa,boss,1.0,355,0.0028169014084507044,4,164.0,164.0,NOUN
15955,2013,South Africa,boss,0.0,402,0.0,4,164.0,164.0,NOUN
15956,2014,South Africa,boss,1.0,400,0.0025,4,164.0,164.0,NOUN
15957,2015,South Africa,boss,2.0,580,0.0034482758620689655,4,164.0,164.0,NOUN
15958,2016,South Africa,boss,5.0,1010,0.0049504950495049506,4,164.0,164.0,NOUN
15959,2017,South Africa,boss,7.0,2320,0.003017241379310345,4,164.0,164.0,NOUN
15960,2018,South Africa,boss,16.0,3204,0.004993757802746567,4,164.0,164.0,NOUN
15961,2019,South Africa,boss,3.0,3582,0.0008375209380234506,4,164.0,164.0,NOUN
15962,2020,South Africa,boss,13.0,3882,0.0033487892838742917,4,164.0,164.0,NOUN
15963,2021,South Africa,boss,10.0,2553,0.0039169604386995694,4,164.0,164.0,NOUN
16144,2005,South Africa,brown,0.0,1,0.0,5,166.0,166.0,ADJ
16145,2006,South Africa,brown,0.0,1,0.0,5,166.0,166.0,ADJ
16146,2009,South Africa,brown,0.0,1,0.0,5,166.0,166.0,ADJ
16147,2010,South Africa,brown,0.0,64,0.0,5,166.0,166.0,ADJ
16148,2011,South Africa,brown,0.0,239,0.0,5,166.0,166.0,ADJ
16149,2012,South Africa,brown,0.0,355,0.0,5,166.0,166.0,ADJ
16150,2013,South Africa,brown,0.0,402,0.0,5,166.0,166.0,ADJ
16151,2014,South Africa,brown,0.0,400,0.0,5,166.0,166.0,ADJ
16152,2015,South Africa,brown,0.0,580,0.0,5,166.0,166.0,ADJ
16153,2016,South Africa,brown,0.0,1010,0.0,5,166.0,166.0,ADJ
16154,2017,South Africa,brown,3.0,2320,0.001293103448275862,5,166.0,166.0,ADJ
16155,2018,South Africa,brown,1.0,3204,0.00031210986267166043,5,166.0,166.0,ADJ
16156,2019,South Africa,brown,8.0,3582,0.002233389168062535,5,166.0,166.0,ADJ
16157,2020,South Africa,brown,2.0,3882,0.0005151983513652757,5,166.0,166.0,ADJ
16158,2021,South Africa,brown,10.0,2553,0.0039169604386995694,5,166.0,166.0,ADJ
18874,2005,South Africa,gang,0.0,1,0.0,4,170.0,170.0,NOUN
18875,2006,South Africa,gang,0.0,1,0.0,4,170.0,170.0,NOUN
18876,2009,South Africa,gang,0.0,1,0.0,4,170.0,170.0,NOUN
18877,2010,South Africa,gang,0.0,64,0.0,4,170.0,170.0,NOUN
18878,2011,South Africa,gang,2.0,239,0.008368200836820083,4,170.0,170.0,NOUN
18879,2012,South Africa,gang,3.0,355,0.008450704225352112,4,170.0,170.0,NOUN
18880,2013,South Africa,gang,2.0,402,0.004975124378109453,4,170.0,170.0,NOUN
18881,2014,South Africa,gang,0.0,400,0.0,4,170.0,170.0,NOUN
18882,2015,South Africa,gang,2.0,580,0.0034482758620689655,4,170.0,170.0,NOUN
18883,2016,South Africa,gang,4.0,1010,0.0039603960396039604,4,170.0,170.0,NOUN
18884,2017,South Africa,gang,17.0,2320,0.007327586206896552,4,170.0,170.0,NOUN
18885,2018,South Africa,gang,11.0,3204,0.003433208489388265,4,170.0,170.0,NOUN
18886,2019,South Africa,gang,17.0,3582,0.004745951982132886,4,170.0,170.0,NOUN
18887,2020,South Africa,gang,17.0,3882,0.004379185986604843,4,170.0,170.0,NOUN
18888,2021,South Africa,gang,10.0,2553,0.0039169604386995694,4,170.0,170.0,NOUN
19159,2005,South Africa,guilty,0.0,1,0.0,6,171.0,171.0,ADJ
19160,2006,South Africa,guilty,0.0,1,0.0,6,171.0,171.0,ADJ
19161,2009,South Africa,guilty,0.0,1,0.0,6,171.0,171.0,ADJ
19162,2010,South Africa,guilty,0.0,64,0.0,6,171.0,171.0,ADJ
